0013;1870;5038408187;5;5725857610786771;5971887972163452
0013;1875;5039404521;5;4695357559046774;5202218711592741
0013;1909;5069421209;1;5005984012450637;5991775653692521
0013;1961;5061298640;3;4915461245954875;4710899267559164
0013;1969;5011684382;3;4529441937505438;5631466554635299
0013;1984;5083258819;3;5979896063765765;5479624715789478
0013;1984;5086422287;2;5845413947247960;4769013311542391
0013;1989;5076750631;3;5185213792817593;5400131669855196
0013;1991;5087480366;2;5149554012129292;5855721772623234
0013;1997;5059051486;3;5890142563807243;47833910682533216
0013;2002;5062947081;5;4925869934695540;5410614158969226
0013;2017;5051281566;3;4368088773554046;5671355595478529
0013;2025;5065265523;3;5261454969892381;49576510463933683
0013;2051;5037446280;2;5817571209665855;4282663999529728
0013;2056;5064232198;4;4977599965584150;4568133599383993
0013;2093;5051704302;1;4133249095256831;4156332898136795
0013;2103;5023508267;1;5178518240452089;48123710948144828
0013;2114;5069160222;5;4845062318348335;4615619757936343
0013;2115;5072005651;2;5031026564375987;4662262395389927
0013;2131;5054412086;3;4226801989323680;5375597925749933
0013;2133;5047114576;5;4733911804220719;4343818419647962
0013;2147;5023273945;2;4295911663875462;5489668963639782
0013;2158;5086456870;4;5941817761709413;5617302199377173
0013;2187;5057459883;1;5348044235554634;4953155641257537
0013;2205;5040329073;1;5978225809773695;5510136782219735
0013;2250;5053921652;2;4939071808208992;51682110821441991
0013;2311;5084727582;6;4298579640812600;4503025168819598
0013;2313;5015342584;4;4870516276217547;4673157855843853
0013;2315;5070233097;6;4377834893588180;55742710152817537
0013;2336;5065351163;2;5182841758722163;4884691449435994
0013;2336;5093662262;2;5090252299639470;4635236151917568
0013;2346;5029674800;3;5101439736205956;5245512394996284
0013;2362;5013793148;3;4134648767824218;5300346793617216
0013;2383;5034409591;3;4807326347159777;4978833566985266
0013;2385;5029508197;5;4822091658626194;47119410183311919
0013;2395;5018795314;6;5370964713847423;5988838152993682
0013;2403;5034029655;1;5239287634921676;5289425724635549
0013;2414;5051797084;4;5727942232680102;5793037574889773
0013;2418;5047059422;2;5586645112527074;4662926385487624
0013;2430;5025160278;1;5883823031882341;5761654769196639
0013;2443;5054184196;2;5197879240795982;5593642298826851
0013;2450;5089825896;2;5931124473342605;5903118115882627
0013;2464;5066693982;1;5712545176697660;4855526696666313
0013;2478;5020297199;2;5555629716803390;5345118488739585
0013;2513;5068516598;3;5977792149858952;5267431332351895
0013;2531;5096200012;6;4947815314310014;5866422592532481
0013;2543;5071591855;1;4827099282727201;5968107882427267
0013;2548;5073018585;6;5648829686103256;5248113466762467
0013;2550;5016339359;3;4877036533416226;4995716112975835
0013;2551;5082482868;6;5040593138192652;5015829462439927
0013;2564;5018080970;4;5018294127245850;5471673311163635
0013;2565;5037040900;6;5198018868023445;4208708659162684
0013;2581;5050653643;1;4759008697168703;4286848984159615
0013;2600;5025070894;2;4959407272442260;5238644265317531
0013;2607;5035046013;4;5749067839009862;46384710364365811
0013;2612;5070595471;4;5777408595760523;4654229221141484
0013;2612;5070928468;1;4259046745523220;41323610655788138
0013;2630;5084205925;1;5218056167240149;4782847613138246
0013;2635;5065272979;1;4708966978828148;4930606396762742
0013;2636;5051174409;1;5774553625370795;4369014364797229
0013;2641;5022836129;6;4197239050165487;4705162692275517
0013;2650;5077271698;3;5220149576986853;44078610139166186
0013;2653;5074616083;4;4560893913447971;4113304966941694
0013;2661;5027400793;1;5945023461469657;5111967952826617
0013;2689;5014989543;1;5834416736863341;5430331663355512
0013;2691;5018632873;2;4152763452743266;5808595749781521
0013;2733;5034534026;6;4493627379526314;5832537177934517
0013;2734;5024499429;2;4959896838777362;4796823777927183
0013;2739;5078575946;3;5558887192049305;5027629882674356
0013;2765;5046357465;6;5779496733805010;5850658219167437
0013;2779;5056671361;2;4521226388104227;43430710312949839
0013;2780;5054479768;1;5117788098688902;5411519213978448
0013;2782;5087092785;3;5345207317213411;4446164316418191
0013;2796;5075549203;6;4466716851580571;53142810261679299
0013;2809;5039543663;1;4311158735407444;49837310417862167
0013;2813;5077996894;4;4726474368440182;5146195364164524
0013;2817;5059173743;6;4182435990403855;5778298383671971
0013;2829;5021844664;3;5643545287675348;5760116729972942
0013;2840;5057288755;1;5846232303274559;5014366544451418
0013;2869;5045878050;4;4232334816574420;5980868848794554
0013;2875;5021247488;4;5609933685584298;5545317829613181
0013;2880;5096710079;6;5105041458551892;4886148631142975
0013;2882;5021308409;1;5565883679351553;4767249645471295
0013;2892;5055648247;5;4970027224219834;5950973455368662
0013;2915;5076627420;5;4499692318195741;4938088517279224
0013;2941;5075517177;2;4707253850475326;5326766742132615
0013;2945;5041556281;5;5048886647168252;4593359243651255
0013;2965;5040238078;2;5241434625506013;59981510938519623
0013;3011;5052343440;1;5334058051183414;5577973811171772
0013;3020;5065734618;3;4949097674488817;52849010921566915
0013;3028;5083338617;2;4162355371660643;54504610618569871
0013;3030;5023549652;1;5513578166112982;4877077433391214
0013;3030;5053239567;4;5529059033461327;5418937562263313
0013;3047;5035600215;4;5289327321461532;4218056871815365
0013;3053;5059870857;4;5843727892386867;51102110143497927
0013;3092;5015070857;4;5424592359639384;5647252198932193
0013;3098;5061995712;6;5177969928652094;4924095248941594
0013;3098;5085484035;3;5108289533372346;4191154784671167
0013;3143;5080764271;4;4536756000723487;5661636796579278
0013;3164;5013659619;6;4232053282368516;4729786149463462
0013;3172;5098018640;5;5246685381043018;46096610189156416
0013;3191;5096320489;6;4687152281647757;5008146226584363
0013;3223;5046123208;6;5974043781988947;4908592198864729
0013;3281;5037617340;5;5828521940764749;5296926942223736
0013;3311;5067224118;3;5811701580635928;4276913922647254
0013;3326;5014338035;2;4755493319053112;4148288162594151
0013;3334;5090339121;2;5373971918092809;5909894852271967
0013;3338;5064612740;4;4589586708561138;4396451551892651
0013;3343;5089152506;4;5847212280925744;4422409333233278
0013;3351;5049142888;3;5078886285813362;5283159435873113
0013;3357;5012405671;3;4794819916128534;5859046316483681
0013;3360;5071018782;3;4680454501064408;4205614682135293
0013;3373;5019221883;2;4932994307405252;5941842993488778
0013;3397;5019510715;5;4976096808074021;4307056598983722
0013;3438;5094627125;4;5323847994099152;4196558331847895
0013;3448;5047999505;5;4777051567376196;5227688435513365
0013;3450;5050387627;3;5492275433524466;5002544154783538
0013;3467;5038563593;5;4908691493050722;5129957214259848
0013;3492;5046585646;2;5426587883194379;4680097861732385
0013;3508;5052604682;1;5013166731112437;4656435625912567
0013;3512;5016806735;3;5336716555354753;5660883799676743
0013;3544;5040581313;1;5126622704700405;5683165473891563
0013;3544;5078883526;4;5095319636332904;5574702997678173
0013;3551;5094312005;3;5413064764604758;5167756654383753
0013;3574;5076175260;5;4313999971069573;5030739748175219
0013;3587;5057438171;3;5830242798967049;5360943855222754
0013;3607;5072743055;2;5746745643931324;4904792196628487
0013;3629;5053647832;3;4447682959808969;4248089764542519
0013;3665;5029284219;5;5451839783322650;5530038469484642
0013;3706;5059123811;6;5166486631183235;5426201885475333
0013;3709;5070060192;6;4810143199905857;4701754247377747
0013;3712;5020323948;2;5699473054598693;4251021667736552
0013;3713;5095640132;6;4493965301527511;4865412192354514
0013;3748;5029308486;3;4280154946510637;4827395464897568
0013;3752;5077018577;6;4177015513945684;4560733222628466
0013;3752;5079971978;4;5175325769229749;5359068264217856
0013;3767;5097410929;2;4339571233863515;4785823177589877
0013;3778;5058057304;1;5809443413206318;49880510731435513
0013;3788;5017563931;3;5242298196563548;55575110129678959
0013;3798;5012040672;4;4516399631620836;4758308742586644
0013;3800;5035853851;1;5317332412998715;5715367312755248
0013;3821;5098121089;6;5525071177536366;4309007845858622
0013;3831;5080516760;2;5214297562503414;5707992894353449
0013;3835;5013139836;6;5647682189023140;4976891446458572
0013;3836;5068115290;2;4592595136569536;45349010995987176
0013;3850;5030335852;1;4907288414602275;4812322499882966
0013;3856;5017243808;5;5947909449902765;4811197166418274
0013;3869;5079465000;2;4958346432276062;5526328897354141
0013;3871;5052486846;4;5220639632808328;4850463599743574
0013;3871;5089807138;4;5125643103328031;5278383488465143
0013;3877;5018471079;3;5529243731120380;57685510467729135
0013;3881;5040147294;5;5871552682848493;4455281112154728
0013;3894;5067782489;6;5940349988651886;5967627656841286
0013;3907;5075315176;2;5781236983055594;5183812698817495
0013;3919;5040620456;2;4441286460708556;5643356245193251
0013;3929;5085432993;4;4194523643812569;4637331772352795
0013;3937;5071852130;6;4313548819061737;4111183855665146
0013;3947;5098298603;6;5182634920283553;5362296316917463
0013;3955;5041740060;4;4833895135645125;5066513855613158
0013;3961;5013919130;5;5621703214895826;5517569789297394
0013;3964;5079043437;1;5849529385124260;4425046236555394
0013;3965;5066631578;4;5095474657496364;4362384174822762
0013;4027;5097407592;2;5373718787964549;4237438585199782
0013;4035;5087249705;5;5191549398338612;5789006638658656
0013;4040;5039896395;6;4322181579157034;5563281665928744
0013;4078;5042659125;3;5013141744472113;4504502299159716
0013;4080;5039237426;2;4246012159076370;4320768375633482
0013;4117;5059548515;6;5644049950303594;4403332893942298
0013;4145;5011146160;3;4115765499713957;58830910917752992
0013;4149;5044741612;2;4456766493578464;5254145673251531
0013;4155;5021558351;4;4813199834886863;4275635695255591
0013;4166;5098834933;2;5643931715993737;5523678672685965
0013;4172;5023222378;5;5202689470100618;5847432599776954
0013;4172;5090720387;1;4784458352329433;5668139915519761
0013;4199;5078151480;1;5231335842690360;4576409435914313
0013;4208;5017372872;1;4775747582288574;4337874227198379
0013;4214;5054760475;6;5264229772770043;4848482396323723
0013;4216;5079981398;6;5538088614803188;4716136513756176
0013;4252;5092598244;5;4767594426199121;5390632395631582
0013;4267;5071605628;4;4112699346090223;5684783266717145
0013;4296;5058237968;3;5351567030808441;4865386637334955
0013;4303;5062433167;2;4653177783084386;4875622896727346
0013;4314;5093065358;4;4954491114543085;5509818417669947
0013;4325;5020585999;3;4856261988514529;5746851553443884
0013;4348;5035315997;5;4532019104768873;4294855188843541
0013;4359;5018768572;2;5258217873378816;4530274951952955
0013;4361;5085057177;5;4218948908466337;4731902996336211
0013;4372;5091899788;6;4322192396365213;4183874694652135
0013;4397;5026368261;5;5832536905122846;5603438413425319
0013;4407;5082286423;4;4786782522503399;4176748227725328
0013;4421;5080727255;6;5387626808198615;4442183299115842
0013;4423;5094126002;3;4397072634532444;4821389995952462
0013;4435;5024992487;4;5914349336699639;4546947171956528
0013;4444;5027874413;2;4765852999539130;46357110785413134
0013;4474;5070263189;5;4975953360808639;5406496424676249
0013;4474;5082495975;2;5830476140265270;4356782995834246
0013;4508;5065039833;1;5360885994204556;54630710814813958
0013;4516;5090162336;2;5675718500021520;4938081444785459
0013;4552;5037600449;1;5257787384464289;5590303822697666
0013;4582;5013531188;3;4203868694638429;5695521331665254
0013;4582;5023131356;3;4421131780616052;5848392691847663
0013;4602;5050391027;6;4200283282509986;4199931117869992
0013;4610;5078640416;4;4599786975475783;5112979227467987
0013;4620;5037247369;1;5352339229763567;5269492298889172
0013;4629;5067681867;2;4169101639943982;41884810326872196
0013;4645;5084021243;4;5702134004813287;5402533699732894
0013;4651;5063045868;3;4377813080011143;4473305343886599
0013;4662;5070572931;5;5511499969798951;4650941553512165
0013;4675;5042654730;4;5596764817452293;5196751554678373
0013;4687;5095130079;1;4498435886779918;4684896468186779
0013;4694;5038161493;1;4222437447030934;4660209276829534
0013;4727;5072874431;3;4360166941653283;55620810165923854
0013;4736;5024606196;5;5238133546998220;5935408495451823
0013;4751;5025298569;5;4500373456931606;4669643455461495
0013;4763;5065445030;3;4685791265758125;5992549337952992
0013;4771;5083431370;3;5256085231744071;5621923266622661
0013;4779;5095420247;6;5802846379761843;4159311224614366
0013;4781;5037407843;3;4250211712693314;5812745148856547
0013;4800;5021212006;3;5152659338724379;5963319954919115
0013;4812;5074134952;2;5633556074238026;4220497253912568
0013;4817;5028357216;5;5773485351911305;4119091445634776
0013;4850;5081444172;6;4187436232624885;5069986279752273
0013;4870;5017880760;2;5353181886441293;5264494398758255
0013;4876;5079019651;1;5928785060965310;4921318392785498
0013;4880;5019397376;1;5088697512408523;5183798535873148
0013;4904;5016014664;6;5996001538481472;5092593455675162
0013;4941;5083779913;3;4761441720590878;4332659482156334
0013;4941;5096196378;6;5685859579518332;5583409945732533
0013;4943;5098591863;6;4134904495962566;4499632796454117
0013;4970;5033986217;6;5089998140503751;5623002399649452
0013;4971;5043793568;5;5119714153785317;5033628592186835
0013;4990;5085374852;1;5192985715416536;5407258593134648
0013;4991;5055506453;1;5398383763846248;5009564526632193
0013;4996;5061491449;4;4258393676934411;4525158582794119
0013;5002;5085971830;6;5069249193434105;4915837379143941
0013;5007;5094357518;1;5378116065090693;4361927226938644
0013;5046;5056354352;2;4322087763252329;5152815838168533
0013;5055;5081372745;5;5323477438539314;5335788568516182
0013;5059;5035053925;4;4500565155871514;4797456118884399
0013;5065;5039851845;6;5700467976142965;5945887191478485
0013;5068;5031331513;1;5246017843143778;5867163611345888
0013;5073;5087233255;2;5198652825403059;5771129222398732
0013;5074;5062356698;5;5919132501398289;4437749665162586
0013;5077;5046725688;6;4995868357314765;4210306865245511
0013;5080;5087915171;3;5998696758932592;5424933188793925
0013;5091;5011901758;5;4320036821844795;5618221228745132
0013;5120;5050568162;5;5865734442920128;4344018158836859
0013;5126;5019359853;4;4817187016265709;5963078649381198
0013;5129;5072561793;6;4798994378652714;4302782392646424
0013;5131;5019429160;4;4556517951063873;4335405394645596
0013;5139;5073812921;2;4537742498259337;5213164969158315
0013;5140;5061083408;1;5586459947365042;5491375559724564
0013;5165;5066144285;4;5182561152047765;5627026426737655
0013;5170;5078245621;5;4148545264881363;4589889181129621
0013;5177;5052119244;2;5129318601022527;5966478632253189
0013;5194;5019027277;1;5206017494662970;5656545738491551
0013;5206;5063281302;1;5495598043460453;5870216333332267
0013;5214;5027055983;6;5873588443042888;5027822892681342
0013;5226;5045226931;5;4191303243934498;42712610711278939
0013;5233;5060100760;4;5230082259942238;4784691779286496
0013;5251;5020041861;5;5161349480907414;4865639321437214
0013;5275;5019878163;1;4167159572451041;54395610878951564
0013;5297;5011941777;3;5280608933843800;5908626775141698
0013;5304;5092982317;4;5447946933320991;5812318856998726
0013;5334;5070365699;3;5387272849139029;4664364746536963
0013;5338;5091420703;1;4527402637069580;5583228231525166
0013;5368;5099469440;3;4267308979062323;5166772298492147
0013;5383;5069353139;3;5336055421950722;54932710628967874
0013;5423;5092007371;6;4597773751624233;4480553422264621
0013;5424;5096587845;4;5314032086711873;4734824324162336
0013;5462;5093914252;1;5995536496412530;5309311994432869
0013;5474;5032772609;5;5746151608047070;5669174625762886
0013;5475;5088746197;5;5637843933130129;4616321995373941
0013;5480;5064714797;4;5212371580437979;5251657539656318
0013;5497;5082034826;1;5337997732317535;4170213311688449
0013;5503;5039480989;4;4950534450563064;4492102599772453
0013;5528;5059877780;4;4602599783967499;5276963822551776
0013;5531;5035063382;6;5436692265544133;5068885357394561
0013;5584;5099452964;3;5767885578980872;57229610951269338
0013;5586;5082836827;6;5322267798213553;4636629925586799
0013;5610;5086942024;6;5007047957605468;5004437961144639
0013;5620;5050811077;4;5161554419071657;5145011999446414
0013;5626;5088783839;5;5215253628682887;5407294612869936
0013;5638;5085962115;3;4781375388407639;5294888311933674
0013;5639;5049550588;4;4137923750221651;5218406431875352
0013;5643;5074718909;2;5635882030349546;5060501992358267
0013;5667;5045561615;1;5808016176401675;4555983522979375
0013;5670;5035593541;1;5943672408776554;4182639777125916
0013;5691;5070022363;5;4913537298569823;5169398518285917
0013;5694;5074300629;1;5088728841273985;4443964347123882
0013;5695;5026996820;1;4402462637073256;5313694722365226
0013;5713;5081596051;5;5282005911234420;4203325932144594
0013;5722;5059723922;5;4727887403725987;5535102992635699
0013;5745;5090356446;5;4156873687088654;5643377571396387
0013;5785;5011880318;5;4382754026802143;4941204925765896
0013;5786;5055981448;6;4658045883479202;5783816959419469
0013;5793;5055146181;5;4656859072394554;5361401332546166
0013;5821;5086616577;2;5637236940267529;5045149953225439
0013;5821;5089598892;6;4967092919412773;5925624139824482
0013;5823;5039542387;1;4169748704375435;4300005218676524
0013;5835;5050017709;2;5121842584017833;5502267224819784
0013;5838;5080238885;2;5194064882894060;4901407648792962
0013;5846;5044342522;5;5022443909628499;4214322395968452
0013;5853;5080171677;1;4122367748789285;5440749293652449
0013;5874;5084222605;5;4387279361479074;5675236234444285
0013;5875;5021685514;2;4333488782209836;4179801662526129
0013;5883;5061026693;1;4177597731651763;5066825244778527
0013;5924;5081562220;6;5450018308633126;4347585813582597
0013;5940;5085849305;6;4298601941475901;4377224684279447
0013;5955;5020861513;5;4799707417023840;5770805789184551
0013;6007;5031707177;2;4765453419697323;5120648268469667
0013;6012;5042461582;2;4140968096707391;4589075786353511
0013;6019;5043779663;5;5133823879578636;4427865984481521
0013;6031;5077926862;1;4682049169177069;5454724128724952
0013;6052;5039371601;3;4770712543937052;5990655228339511
0013;6059;5019022225;4;4519435346830812;5930937791282555
0013;6069;5028362968;5;5075925659799421;5295825161791566
0013;6074;5022884617;1;5251136461943304;4583866676545539
0013;6076;5036298115;4;5434407257835755;5792703622239713
0013;6085;5098340618;6;4501443837632138;4927842398784926
0013;6122;5038878895;6;5767463886553542;5912456159814985
0013;6130;5051263392;4;5542544818702086;4454749741497724
0013;6151;5052441105;4;5427555132494556;4896129792741698
0013;6153;5096679490;1;5496862425986001;48730210432519233
0013;6164;5026195863;5;5712739914220503;4632977759564252
0013;6178;5033550139;5;4618605157036750;5422845333226542
0013;6181;5011448154;3;5456117479985853;4584829656174824
0013;6199;5045821518;5;5770908199395072;5468532292168674
0013;6222;5046861836;2;5011107925039789;4763265388944524
0013;6228;5016600745;2;4490827409227064;42527010167332313
0013;6233;5027527568;3;5721556812041964;5026846637932157
0013;6269;5085340870;3;4547737149144713;4136731991383294
0013;6285;5013926642;5;5489619369646060;5750578423372418
0013;6290;5014320089;2;5905474014437230;5525802896723495
0013;6296;5059839596;3;4946503976935624;5477593988851671
0013;6299;5035655807;3;5004075586379723;5964917516871397
0013;6329;5075823556;2;4847503879616237;4406341998438189
0013;6347;5083938766;4;4298991624705945;45760310313821538
0013;6392;5065664468;1;5812579935695832;5660277122149892
0013;6430;5075744010;5;5211558334932234;5104525645665561
0013;6440;5024467909;5;5314412967841194;5173519256766751
0013;6441;5048722149;2;5112534613385980;5166394414223952
0013;6444;5059276741;1;5774064196121077;5606923555798735
0013;6470;5080091858;6;5192539344478287;5098494286181988
0013;6475;5021400212;4;5136747702010472;5140115532866553
0013;6507;5069313393;6;4149997468359555;5788316645951387
0013;6513;5051513183;1;4778641600548634;4463405169741597
0013;6525;5018534678;6;5110065319157486;4184415963385592
0013;6546;5058266528;4;4306058466968373;5645967878994316
0013;6556;5060320629;3;5261991970030064;5618028871916476
0013;6574;5069387255;5;5885926481812101;4779967882693313
0013;6576;5012762604;4;5053163640847969;5751537931549742
0013;6577;5013538861;3;5987001930195112;5194771229896594
0013;6610;5027676959;2;4721101874562770;4658065395219543
0013;6618;5013971745;6;4719801772420055;4793031666513894
0013;6635;5024878915;5;4412086370553957;5806304545984768
0013;6637;5086108352;6;4728793698892284;4154869394924463
0013;6638;5024322169;2;5538156436711737;4638404677489678
0013;6671;5042018971;4;4610107180033881;4843114933189498
0013;6746;5083595484;3;5858375994307122;4670554866866896
0013;6770;5011978109;6;4285686203376627;4753998344781958
0013;6773;5035774290;6;4889596291143715;5476664729794249
0013;6776;5044510090;4;4540349201715550;58206610298477632
0013;6776;5071157278;3;5120192341304531;5494164391593659
0013;6780;5035151135;5;5309295997512002;4232656593193138
0013;6781;5020431030;2;4984696362889635;5158098322876536
0013;6787;5017961698;4;4748564445364286;4151695382234574
0013;6793;5042283959;1;5876117454512562;4793536267838612
0013;6826;5024489262;5;5477166075359567;41268210752989647
0013;6826;5027634296;3;4515692510307039;5825375167356569
0013;6830;5043572527;5;4983901848721622;5710297464694744
0013;6836;5066564173;3;5476015559177569;5703155586167574
0013;6837;5042200100;2;4618253343878869;5325357828765283
0013;6841;5096071046;2;4870475318838785;50179710798992414
0013;6856;5048769210;2;5706838080045451;5436284342392469
0013;6883;5054187784;4;4509141431375273;5603403811671126
0013;6893;5046662300;1;4356478995123274;5217994424788478
0013;6901;5013351683;1;5858764911929778;5085984677523112
0013;6907;5086896204;2;4331032079308690;5598279379666624
0013;6913;5053324125;4;5744613721689507;48023710978888123
0013;6920;5060725976;3;5463769328484942;4506672592774771
0013;6922;5055864058;3;4667635129114246;5022488191322197
0013;6963;5094431545;3;5136487087099299;5604954883568486
0013;6968;5073509057;2;5027859254510377;4779883499898559
0013;6985;5016897949;1;5002604556086577;5506842795115156
0013;6990;5094148843;4;5885984484592757;5204293566484997
0013;6992;5053580719;5;5225079253347050;4954779169176898
0013;7000;5053365509;2;4244766430952425;5084937853117949
0013;7002;5030813811;2;5196063208245551;51198210119929846
0013;7010;5066769853;2;4480121739894087;4853827277555652
0013;7016;5099661988;3;5609564108491825;44947910233765114
0013;7058;5015120519;2;4715533056266233;5877956335787766
0013;7064;5011452418;6;5595764206222032;5392232797357658
0013;7069;5060452608;4;4483731980838283;5226361551841369
0013;7096;5034857361;5;5304195555789003;5413216334392652
0013;7099;5077111742;2;4711857283368252;5696802291446189
0013;7102;5079375395;4;5370042364712881;4766047586626243
0013;7106;5081389618;5;4520368084966540;5716142598374741
0013;7117;5042564802;6;5008524655154070;5854734167424882
0013;7179;5092821424;3;5793049945938685;4710319831945854
0013;7195;5077759568;4;5262538936378703;4444917946763572
0013;7198;5022154113;6;5412209707949799;5645092692719714
0013;7231;5089185273;4;4844612315131164;5033396457372871
0013;7242;5099308183;3;4177224390951498;4781104142894189
0013;7271;5071816109;6;4223466470268850;4898021881861996
0013;7277;5085554078;2;4780078534762076;4356665963359595
0013;7278;5082555130;2;4385585902164196;42197010997674383
0013;7297;5091446001;5;5388302205303598;4794428369692537
0013;7334;5029763572;4;5049812863380458;5515205356756534
0013;7352;5054952585;3;5602843395193144;5147125627838538
0013;7406;5043347893;6;5425997577532225;5398111443986327
0013;7407;5097635874;3;4124494996920691;4165121881648435
0013;7436;5046175648;3;4239359165683677;4186626115947544
0013;7436;5078610066;1;4809724101331773;4217837878597399
0013;7447;5058906489;2;5478536000623049;4700381331731341
0013;7448;5027140077;5;5775531443557635;4586538374682414
0013;7450;5032554887;5;4122022823190009;5239318135925948
0013;7462;5024651183;2;4587058263070183;4785489275735882
0013;7474;5064598351;1;5744094881717888;5847852895767279
0013;7478;5090539294;4;4313849171043147;5339531778394526
0013;7484;5074384447;4;5754429642800297;4811923499711694
0013;7492;5078648421;5;4254118507083113;4317241333727665
0013;7494;5039045688;5;5779471690869926;5113692397374621
0013;7500;5057645431;2;5134489069430654;5647335846775583
0013;7503;5036670512;6;4907116332823608;5832721889145757
0013;7522;5041119110;6;4928576800553822;5526478553671984
0013;7527;5022620651;4;5285476135793160;5283783811957889
0013;7532;5053047879;4;4828605496545336;5370542291975938
0013;7539;5050125993;5;5828057347027086;4323481442168416
0013;7539;5098803698;6;5482827478688684;4692659675621812
0013;7568;5086286595;4;5438656012595228;5221412594398827
0013;7586;5042737912;4;5080178123789079;4400067249662778
0013;7587;5066076144;4;5352525485370649;4253925843694598
0013;7587;5089263547;3;4772466477687032;4900561888655669
0013;7598;5094707202;5;4444386148153261;5433451447979536
0013;7610;5061526003;2;5988138565874962;4730604868486398
0013;7624;5048218509;1;5915705398805540;4192179243489673
0013;7628;5075127225;4;5142216480176476;59516710679376443
0013;7652;5067831448;1;5779646417488115;53214210697576744
